voltage,motion,temperature,sound,voc,illuminace,humidity,timestamp 
6.56,36,24.38,46.33,35,556.87,31.93,2021-10-23T12:11:24.316173
6.56,36,24.38,46.33,35,557.65,31.93,2021-10-23T12:11:24.383189
6.56,36,24.38,46.33,35,557.65,31.93,2021-10-23T12:11:24.397183
6.56,44,24.38,46.33,35,557.65,31.93,2021-10-23T12:11:24.447102
6.56,44,24.38,46.33,35,557.65,31.93,2021-10-23T12:11:24.483615
6.58,44,24.38,46.33,35,557.65,31.93,2021-10-23T12:11:24.897770
6.58,44,24.38,46.33,35,557.65,31.93,2021-10-23T12:11:24.924596
6.58,44,24.38,50.13,35,557.65,31.93,2021-10-23T12:11:25.090938
6.58,44,24.38,50.13,35,559.21,31.93,2021-10-23T12:11:25.127020
6.58,44,24.38,50.13,35,559.21,31.93,2021-10-23T12:11:25.166749
6.58,65,24.38,50.13,35,559.21,31.93,2021-10-23T12:11:25.184719
6.58,65,24.38,50.13,35,559.21,31.93,2021-10-23T12:11:25.195559
6.58,65,24.38,50.13,35,559.21,31.93,2021-10-23T12:11:25.237937
6.58,65,24.36,50.13,35,559.21,31.93,2021-10-23T12:11:26.483524
6.58,65,24.36,50.13,35,559.21,31.93,2021-10-23T12:11:26.494343
6.68,65,24.36,50.13,35,559.21,31.93,2021-10-23T12:11:26.685671
6.68,65,24.36,50.13,35,559.21,31.93,2021-10-23T12:11:26.774202
6.68,65,24.36,49.32,35,559.21,31.93,2021-10-23T12:11:26.853513
6.68,65,24.36,49.32,35,560.78,31.93,2021-10-23T12:11:26.916214
6.68,67,24.36,49.32,35,560.78,31.93,2021-10-23T12:11:26.922507
6.68,67,24.36,49.32,35,560.78,31.93,2021-10-23T12:11:26.924409
6.68,67,24.36,49.32,35,560.78,31.93,2021-10-23T12:11:27.019733
6.68,67,24.36,49.32,35,560.78,31.93,2021-10-23T12:11:27.027775
6.68,67,24.36,50.16,35,560.78,31.93,2021-10-23T12:11:27.271100
6.68,67,24.36,50.16,35,560.39,31.93,2021-10-23T12:11:27.312505
6.68,67,24.36,50.16,35,560.39,31.93,2021-10-23T12:11:27.314940
6.68,67,24.36,50.16,35,560.39,31.93,2021-10-23T12:11:27.328362
6.68,57,24.36,50.16,35,560.39,31.93,2021-10-23T12:11:27.394101
6.68,57,24.36,50.16,35,560.39,31.93,2021-10-23T12:11:27.414821
6.68,57,24.37,50.16,35,560.39,31.93,2021-10-23T12:11:27.968035
6.68,57,24.37,50.16,35,560.39,31.93,2021-10-23T12:11:28.005443
6.68,57,24.37,50.16,35,560.39,32.04,2021-10-23T12:11:28.250379
6.68,57,24.37,50.16,35,560.39,32.04,2021-10-23T12:11:28.272964
6.51,57,24.37,50.16,35,560.39,32.04,2021-10-23T12:11:28.538082
6.51,57,24.37,50.16,35,560.39,32.04,2021-10-23T12:11:28.574054
6.51,57,24.37,43.53,35,560.39,32.04,2021-10-23T12:11:28.814098
6.51,57,24.37,43.53,35,561.17,32.04,2021-10-23T12:11:28.839555
6.51,38,24.37,43.53,35,561.17,32.04,2021-10-23T12:11:28.924166
6.51,38,24.37,43.53,35,561.17,32.04,2021-10-23T12:11:28.965554
6.51,38,24.37,43.53,35,561.17,32.04,2021-10-23T12:11:28.976430
6.51,38,24.37,43.53,35,561.17,32.04,2021-10-23T12:11:29.018036
6.51,38,24.37,45.65,35,561.17,32.04,2021-10-23T12:11:30.083179
6.51,38,24.37,45.65,44,561.17,32.04,2021-10-23T12:11:30.096868
6.51,38,24.37,45.65,44,561.17,32.04,2021-10-23T12:11:30.111750
6.51,38,24.37,45.65,44,561.17,32.04,2021-10-23T12:11:30.130096
6.51,28,24.37,45.65,44,561.17,32.04,2021-10-23T12:11:30.155000
6.51,28,24.37,45.65,44,561.17,32.04,2021-10-23T12:11:30.166775
6.47,28,24.37,45.65,44,561.17,32.04,2021-10-23T12:11:30.305319
6.47,28,24.37,45.65,44,561.17,32.04,2021-10-23T12:11:30.339791
6.47,28,24.4,45.65,44,561.17,32.04,2021-10-23T12:11:30.488824
6.47,28,24.4,45.65,44,561.17,32.04,2021-10-23T12:11:30.540081
6.47,28,24.4,43.02,44,561.17,32.04,2021-10-23T12:11:31.203320
6.47,28,24.4,43.02,44,561.95,32.04,2021-10-23T12:11:31.231069
6.47,28,24.4,43.02,44,561.95,32.04,2021-10-23T12:11:31.263783
6.47,28,24.4,43.02,44,561.95,32.04,2021-10-23T12:11:31.270850
6.47,30,24.4,43.02,44,561.95,32.04,2021-10-23T12:11:31.356045
6.47,30,24.4,43.02,44,561.95,32.04,2021-10-23T12:11:31.413401
6.53,30,24.4,43.02,44,561.95,32.04,2021-10-23T12:11:31.893464
6.53,30,24.4,43.02,44,561.95,32.04,2021-10-23T12:11:31.940620
6.53,30,24.4,41.86,44,561.95,32.04,2021-10-23T12:11:32.010326
6.53,30,24.4,41.86,39,561.95,32.04,2021-10-23T12:11:32.121997
6.53,30,24.4,41.86,39,561.95,32.04,2021-10-23T12:11:32.150905
6.53,25,24.4,41.86,39,561.95,32.04,2021-10-23T12:11:32.178546
6.53,25,24.4,41.86,39,561.95,32.04,2021-10-23T12:11:32.207358
6.53,25,24.4,41.86,39,561.95,32.04,2021-10-23T12:11:32.249350
6.53,25,24.37,41.86,39,561.95,32.04,2021-10-23T12:11:32.426871
6.53,25,24.37,41.86,39,561.95,32.04,2021-10-23T12:11:32.478347
6.53,25,24.37,46.81,39,561.95,32.04,2021-10-23T12:11:32.626547
6.53,25,24.37,46.81,39,561.95,32.04,2021-10-23T12:11:32.683309
6.53,24,24.37,46.81,39,561.95,32.04,2021-10-23T12:11:32.746099
6.53,24,24.37,46.81,39,561.95,32.04,2021-10-23T12:11:32.762547
6.53,24,24.37,48.8,39,561.95,32.04,2021-10-23T12:11:33.734054
6.53,24,24.37,48.8,39,561.95,32.04,2021-10-23T12:11:33.744662
6.53,24,24.37,48.8,39,561.56,32.04,2021-10-23T12:11:33.761129
6.53,24,24.37,48.8,39,561.56,32.04,2021-10-23T12:11:33.769553
6.62,24,24.37,48.8,39,561.56,32.04,2021-10-23T12:11:33.816385
6.62,24,24.37,48.8,39,561.56,32.04,2021-10-23T12:11:33.854575
6.62,26,24.37,48.8,39,561.56,32.04,2021-10-23T12:11:33.926350
6.62,26,24.37,48.8,39,561.56,32.04,2021-10-23T12:11:34.034654
6.62,26,24.38,48.8,39,561.56,32.04,2021-10-23T12:11:34.427188
6.62,26,24.38,48.8,39,561.56,32.04,2021-10-23T12:11:34.441024
6.62,26,24.38,45.04,39,561.56,32.04,2021-10-23T12:11:35.397844
6.62,26,24.38,45.04,39,562.34,32.04,2021-10-23T12:11:35.439096
6.62,26,24.38,45.04,40,562.34,32.04,2021-10-23T12:11:35.447459
6.62,26,24.38,45.04,40,562.34,32.04,2021-10-23T12:11:35.448615
6.62,26,24.38,45.04,40,562.34,32.04,2021-10-23T12:11:35.453397
6.62,26,24.38,45.04,40,562.34,32.04,2021-10-23T12:11:35.456995
6.77,26,24.38,45.04,40,562.34,32.04,2021-10-23T12:11:35.526776
6.77,18,24.38,45.04,40,562.34,32.04,2021-10-23T12:11:35.542685
6.77,18,24.38,45.04,40,562.34,32.04,2021-10-23T12:11:35.562989
6.77,18,24.38,45.04,40,562.34,32.04,2021-10-23T12:11:35.586407
6.77,18,24.38,43.64,40,562.34,32.04,2021-10-23T12:11:36.131213
6.77,18,24.38,43.64,40,561.95,32.04,2021-10-23T12:11:36.338971
6.77,17,24.38,43.64,40,561.95,32.04,2021-10-23T12:11:36.392424
6.77,17,24.38,43.64,40,561.95,32.04,2021-10-23T12:11:36.438981
6.77,17,24.38,43.64,40,561.95,32.04,2021-10-23T12:11:36.621726
6.77,17,24.38,43.64,40,561.95,32.04,2021-10-23T12:11:36.668916
6.77,17,24.38,46.02,40,561.95,32.04,2021-10-23T12:11:37.045369
6.77,17,24.38,46.02,40,561.95,32.04,2021-10-23T12:11:37.059507
6.63,17,24.38,46.02,40,561.95,32.04,2021-10-23T12:11:37.083428
6.63,17,24.38,46.02,40,561.95,32.04,2021-10-23T12:11:37.102726
6.63,17,24.38,46.02,40,560.78,32.04,2021-10-23T12:11:37.158524
6.63,17,24.38,46.02,40,560.78,32.04,2021-10-23T12:11:37.194932
6.63,13,24.38,46.02,40,560.78,32.04,2021-10-23T12:11:37.201695
6.63,13,24.38,46.02,40,560.78,32.04,2021-10-23T12:11:37.218739
6.63,13,24.37,46.02,40,560.78,32.04,2021-10-23T12:11:37.794417
6.63,13,24.37,46.02,40,560.78,32.04,2021-10-23T12:11:37.814644
6.63,13,24.37,49.96,40,560.78,32.04,2021-10-23T12:11:38.672566
6.63,13,24.37,49.96,40,560.78,32.04,2021-10-23T12:11:38.677568
6.63,13,24.37,49.96,40,561.17,32.04,2021-10-23T12:11:38.732638
6.63,13,24.37,49.96,37,561.17,32.04,2021-10-23T12:11:38.738487
6.63,13,24.37,49.96,37,561.17,32.04,2021-10-23T12:11:38.746729
6.63,13,24.37,49.96,37,561.17,32.04,2021-10-23T12:11:38.757915
6.47,13,24.37,49.96,37,561.17,32.04,2021-10-23T12:11:39.007141
6.47,13,24.37,49.96,37,561.17,32.04,2021-10-23T12:11:39.043353
6.47,13,24.38,49.96,37,561.17,32.04,2021-10-23T12:11:39.527433
6.47,13,24.38,49.96,37,561.17,32.04,2021-10-23T12:11:39.545453
6.47,13,24.38,61.48,37,561.17,32.04,2021-10-23T12:11:40.068714
6.47,13,24.38,61.48,37,561.56,32.04,2021-10-23T12:11:40.124095
6.47,13,24.38,61.48,37,561.56,32.04,2021-10-23T12:11:40.131419
6.47,13,24.38,61.48,37,561.56,32.04,2021-10-23T12:11:40.140493
6.47,32,24.38,61.48,37,561.56,32.04,2021-10-23T12:11:40.204714
6.47,32,24.38,61.48,37,561.56,32.04,2021-10-23T12:11:40.253297
6.48,32,24.38,61.48,37,561.56,32.04,2021-10-23T12:11:40.753119
6.48,32,24.38,61.48,37,561.56,32.04,2021-10-23T12:11:40.794470
6.48,32,24.38,50.68,37,561.56,32.04,2021-10-23T12:11:41.055186
6.48,32,24.38,50.68,37,561.56,32.04,2021-10-23T12:11:41.064717
6.48,32,24.38,50.68,37,560.78,32.04,2021-10-23T12:11:41.090873
6.48,32,24.38,50.68,40,560.78,32.04,2021-10-23T12:11:41.094191
6.48,32,24.38,50.68,40,560.78,32.04,2021-10-23T12:11:41.107350
6.48,32,24.38,50.68,40,560.78,32.04,2021-10-23T12:11:41.123233
6.48,23,24.38,50.68,40,560.78,32.04,2021-10-23T12:11:41.278564
6.48,23,24.38,50.68,40,560.78,32.04,2021-10-23T12:11:41.331256
6.48,23,24.37,50.68,40,560.78,32.04,2021-10-23T12:11:41.917098
6.48,23,24.37,50.68,40,560.78,32.14,2021-10-23T12:11:41.942873
6.48,23,24.37,50.68,40,560.78,32.14,2021-10-23T12:11:41.948079
6.48,23,24.37,50.68,40,560.78,32.14,2021-10-23T12:11:41.977969
6.48,23,24.37,49.74,40,560.78,32.14,2021-10-23T12:11:42.322566
6.45,23,24.37,49.74,40,560.78,32.14,2021-10-23T12:11:42.352671
6.45,23,24.37,49.74,40,560.78,32.14,2021-10-23T12:11:42.354331
6.45,23,24.37,49.74,40,560.78,32.14,2021-10-23T12:11:42.401599
6.45,23,24.37,49.74,40,561.95,32.14,2021-10-23T12:11:42.488691
6.45,23,24.37,49.74,40,561.95,32.14,2021-10-23T12:11:42.521475
6.45,24,24.37,49.74,40,561.95,32.14,2021-10-23T12:11:42.568245
6.45,24,24.37,49.74,40,561.95,32.14,2021-10-23T12:11:42.623447
6.45,24,24.38,49.74,40,561.95,32.14,2021-10-23T12:11:42.690668
6.45,24,24.38,49.74,40,561.95,32.14,2021-10-23T12:11:42.722729
6.45,24,24.38,52.42,40,561.95,32.14,2021-10-23T12:11:43.319247
6.45,19,24.38,52.42,40,561.95,32.14,2021-10-23T12:11:43.441494
6.45,19,24.38,52.42,40,561.95,32.14,2021-10-23T12:11:43.444908
6.45,19,24.38,52.42,40,561.95,32.14,2021-10-23T12:11:43.466432
6.45,19,24.38,51.72,40,561.95,32.14,2021-10-23T12:11:43.750574
6.45,19,24.38,51.72,40,561.95,32.14,2021-10-23T12:11:43.766847
6.45,19,24.38,51.72,40,37.46,32.14,2021-10-23T12:11:43.794656
6.45,19,24.38,51.72,40,37.46,32.14,2021-10-23T12:11:43.810312
6.45,16,24.38,51.72,40,37.46,32.14,2021-10-23T12:11:43.877830
6.45,16,24.38,51.72,40,37.46,32.14,2021-10-23T12:11:43.892686
6.78,16,24.38,51.72,40,37.46,32.14,2021-10-23T12:11:44.269008
6.78,16,24.38,51.72,40,37.46,32.14,2021-10-23T12:11:44.277191
6.78,16,24.37,51.72,40,37.46,32.14,2021-10-23T12:11:45.309005
6.78,16,24.37,51.72,40,37.46,32.14,2021-10-23T12:11:45.322162
6.78,16,24.37,51.6,40,37.46,32.14,2021-10-23T12:11:45.553439
6.78,16,24.37,51.6,40,562.34,32.14,2021-10-23T12:11:45.587483
6.78,16,24.37,51.6,40,562.34,32.14,2021-10-23T12:11:45.588926
6.78,16,24.37,51.6,41,562.34,32.14,2021-10-23T12:11:45.601383
6.78,16,24.37,51.6,41,562.34,32.14,2021-10-23T12:11:45.607362
6.78,16,24.37,51.6,41,562.34,32.14,2021-10-23T12:11:45.616679
6.78,27,24.37,51.6,41,562.34,32.14,2021-10-23T12:11:45.625990
6.78,27,24.37,51.6,41,562.34,32.14,2021-10-23T12:11:45.639076
6.42,27,24.37,51.6,41,562.34,32.14,2021-10-23T12:11:46.027898
6.42,27,24.37,51.6,41,562.34,32.14,2021-10-23T12:11:46.055934
6.42,27,24.37,59.05,41,562.34,32.14,2021-10-23T12:11:46.108974
6.42,27,24.37,59.05,41,561.95,32.14,2021-10-23T12:11:46.126173
6.42,27,24.37,59.05,41,561.95,32.14,2021-10-23T12:11:46.130631
6.42,27,24.37,59.05,41,561.95,32.14,2021-10-23T12:11:46.141807
6.42,24,24.37,59.05,41,561.95,32.14,2021-10-23T12:11:46.159350
6.42,24,24.37,59.05,41,561.95,32.14,2021-10-23T12:11:46.171314
6.42,24,24.37,72.69,41,561.95,32.14,2021-10-23T12:11:47.125457
6.42,24,24.37,72.69,41,561.95,32.14,2021-10-23T12:11:47.140315
6.42,24,24.37,72.69,41,561.56,32.14,2021-10-23T12:11:47.179061
6.42,24,24.37,72.69,37,561.56,32.14,2021-10-23T12:11:47.199986
6.42,24,24.37,72.69,37,561.56,32.14,2021-10-23T12:11:47.220418
6.42,24,24.37,72.69,37,561.56,32.14,2021-10-23T12:11:47.255249
6.42,19,24.37,72.69,37,561.56,32.14,2021-10-23T12:11:47.323017
6.42,19,24.37,72.69,37,561.56,32.14,2021-10-23T12:11:47.399725
6.54,19,24.37,72.69,37,561.56,32.14,2021-10-23T12:11:47.586827
6.54,19,24.37,72.69,37,561.56,32.14,2021-10-23T12:11:47.633329
6.54,19,24.4,72.69,37,561.56,32.14,2021-10-23T12:11:47.848371
6.54,19,24.4,72.69,37,561.56,32.14,2021-10-23T12:11:47.894339
6.54,19,24.4,70.7,37,561.56,32.14,2021-10-23T12:11:48.221908
6.54,19,24.4,70.7,37,561.56,32.14,2021-10-23T12:11:48.233583
6.54,19,24.4,70.7,37,560.39,32.14,2021-10-23T12:11:48.258500
6.54,19,24.4,70.7,37,560.39,32.14,2021-10-23T12:11:48.265152
6.54,52,24.4,70.7,37,560.39,32.14,2021-10-23T12:11:48.378106
6.54,52,24.4,70.7,37,560.39,32.14,2021-10-23T12:11:48.601687
6.6,52,24.4,70.7,37,560.39,32.14,2021-10-23T12:11:49.366503
6.6,52,24.4,70.7,37,560.39,32.14,2021-10-23T12:11:49.384694
6.6,52,24.4,65.15,37,560.39,32.14,2021-10-23T12:11:49.709243
6.6,52,24.4,65.15,37,560.39,32.14,2021-10-23T12:11:49.738404
6.6,52,24.4,65.15,37,558.04,32.14,2021-10-23T12:11:49.763818
6.6,52,24.4,65.15,37,558.04,32.14,2021-10-23T12:11:49.783445
6.6,114,24.4,65.15,37,558.04,32.14,2021-10-23T12:11:49.834345
6.6,114,24.4,65.15,37,558.04,32.14,2021-10-23T12:11:49.841526
6.6,114,24.38,65.15,37,558.04,32.14,2021-10-23T12:11:50.260237
6.6,114,24.38,65.15,37,558.04,32.14,2021-10-23T12:11:50.280508
6.6,114,24.38,66.23,37,558.04,32.14,2021-10-23T12:11:50.962041
6.6,114,24.38,66.23,37,558.04,32.14,2021-10-23T12:11:51.045074
6.6,114,24.38,66.23,40,558.04,32.14,2021-10-23T12:11:51.062380
6.6,114,24.38,66.23,40,558.04,32.14,2021-10-23T12:11:51.090450
6.6,99,24.38,66.23,40,558.04,32.14,2021-10-23T12:11:51.107703
6.6,99,24.38,66.23,40,558.04,32.14,2021-10-23T12:11:51.163658
6.52,99,24.38,66.23,40,558.04,32.14,2021-10-23T12:11:51.351151
6.52,99,24.38,66.23,40,558.04,32.14,2021-10-23T12:11:51.556137
6.52,99,24.38,66.23,40,558.04,32.23,2021-10-23T12:11:51.640526
6.52,99,24.38,66.23,40,558.04,32.23,2021-10-23T12:11:51.761206
6.52,99,24.4,66.23,40,558.04,32.23,2021-10-23T12:11:52.032840
6.52,99,24.4,66.23,40,558.04,32.23,2021-10-23T12:11:52.043150
6.52,99,24.4,66.16,40,558.04,32.23,2021-10-23T12:11:52.214928
6.52,99,24.4,66.16,40,558.04,32.23,2021-10-23T12:11:52.222900
6.52,99,24.4,66.16,40,554.92,32.23,2021-10-23T12:11:52.266025
6.52,99,24.4,66.16,40,554.92,32.23,2021-10-23T12:11:52.276145
6.52,78,24.4,66.16,40,554.92,32.23,2021-10-23T12:11:52.339386
6.52,78,24.4,66.16,40,554.92,32.23,2021-10-23T12:11:52.353588
6.55,78,24.4,66.16,40,554.92,32.23,2021-10-23T12:11:52.877496
6.55,78,24.4,66.16,40,554.92,32.23,2021-10-23T12:11:52.918866
6.55,78,24.4,64.94,40,554.92,32.23,2021-10-23T12:11:53.341940
6.55,78,24.4,64.94,40,554.92,32.23,2021-10-23T12:11:53.347598
6.55,60,24.4,64.94,40,554.92,32.23,2021-10-23T12:11:53.489144
6.55,60,24.4,64.94,40,554.92,32.23,2021-10-23T12:11:53.516903
6.55,60,24.38,64.94,40,554.92,32.23,2021-10-23T12:11:54.067217
6.55,60,24.38,64.94,40,554.92,32.23,2021-10-23T12:11:54.122181
6.55,60,24.38,75.44,40,554.92,32.23,2021-10-23T12:11:54.617104
7.31,60,24.38,75.44,40,554.92,32.23,2021-10-23T12:11:54.680804
7.31,60,24.38,75.44,40,554.92,32.23,2021-10-23T12:11:54.707416
7.31,60,24.38,75.44,40,554.53,32.23,2021-10-23T12:11:54.732737
7.31,60,24.38,75.44,40,554.53,32.23,2021-10-23T12:11:54.734072
7.31,60,24.38,75.44,40,554.53,32.23,2021-10-23T12:11:54.755964
7.31,121,24.38,75.44,40,554.53,32.23,2021-10-23T12:11:54.872536
7.31,121,24.38,75.44,40,554.53,32.23,2021-10-23T12:11:54.906877
7.31,121,24.38,71.95,40,554.53,32.23,2021-10-23T12:11:55.114815
7.31,121,24.38,71.95,40,555.31,32.23,2021-10-23T12:11:55.137603
7.31,121,24.38,71.95,40,555.31,32.23,2021-10-23T12:11:55.140087
7.31,121,24.38,71.95,40,555.31,32.23,2021-10-23T12:11:55.143260
7.31,109,24.38,71.95,40,555.31,32.23,2021-10-23T12:11:55.267896
7.31,109,24.38,71.95,40,555.31,32.23,2021-10-23T12:11:55.293082
6.63,109,24.38,71.95,40,555.31,32.23,2021-10-23T12:11:56.407757
6.63,109,24.38,71.95,40,555.31,32.23,2021-10-23T12:11:56.447631
6.63,109,24.38,66.46,40,555.31,32.23,2021-10-23T12:11:56.558089
6.63,109,24.38,66.46,40,554.53,32.23,2021-10-23T12:11:56.571607
6.63,109,24.38,66.46,41,554.53,32.23,2021-10-23T12:11:56.584716
6.63,109,24.38,66.46,41,554.53,32.23,2021-10-23T12:11:56.630981
6.63,109,24.38,66.46,41,554.53,32.23,2021-10-23T12:11:56.643271
6.63,82,24.38,66.46,41,554.53,32.23,2021-10-23T12:11:56.658917
6.63,82,24.38,66.46,41,554.53,32.23,2021-10-23T12:11:56.683164
6.63,82,24.38,66.46,41,554.53,32.23,2021-10-23T12:11:56.694280
6.63,82,24.38,66.8,41,554.53,32.23,2021-10-23T12:11:57.943733
6.63,82,24.38,66.8,41,554.14,32.23,2021-10-23T12:11:57.972281
6.63,82,24.38,66.8,41,554.14,32.23,2021-10-23T12:11:57.982697
6.63,82,24.38,66.8,41,554.14,32.23,2021-10-23T12:11:57.990340
6.63,98,24.38,66.8,41,554.14,32.23,2021-10-23T12:11:58.059911
6.63,98,24.38,66.8,41,554.14,32.23,2021-10-23T12:11:58.080059
6.63,98,24.38,66.9,41,554.14,32.23,2021-10-23T12:11:58.267739
6.63,98,24.38,66.9,41,554.14,32.23,2021-10-23T12:11:58.293289
6.42,98,24.38,66.9,41,554.14,32.23,2021-10-23T12:11:58.317259
6.42,98,24.38,66.9,41,554.14,32.23,2021-10-23T12:11:58.345000
6.42,98,24.38,66.9,41,554.53,32.23,2021-10-23T12:11:58.383591
6.42,98,24.38,66.9,41,554.53,32.23,2021-10-23T12:11:58.402140
6.42,93,24.38,66.9,41,554.53,32.23,2021-10-23T12:11:58.455363
6.42,93,24.38,66.9,41,554.53,32.23,2021-10-23T12:11:58.476424
6.42,93,24.37,66.9,41,554.53,32.23,2021-10-23T12:11:59.436734
6.42,93,24.37,66.9,41,554.53,32.23,2021-10-23T12:11:59.491754
7.13,93,24.37,66.9,41,554.53,32.23,2021-10-23T12:11:59.941820
7.13,93,24.37,66.9,41,554.53,32.23,2021-10-23T12:11:59.989204
7.13,93,24.37,65.69,41,554.53,32.23,2021-10-23T12:12:00.036414
7.13,93,24.37,65.69,41,558.04,32.23,2021-10-23T12:12:00.053330
7.13,93,24.37,65.69,41,558.04,32.23,2021-10-23T12:12:00.083288
7.13,66,24.37,65.69,41,558.04,32.23,2021-10-23T12:12:00.111535
7.13,66,24.37,65.69,41,558.04,32.23,2021-10-23T12:12:00.115907
7.13,66,24.37,65.69,41,558.04,32.23,2021-10-23T12:12:00.138401
7.13,66,24.4,65.69,41,558.04,32.23,2021-10-23T12:12:00.628556
7.13,66,24.4,65.69,41,558.04,32.34,2021-10-23T12:12:00.631677
7.13,66,24.4,65.69,41,558.04,32.34,2021-10-23T12:12:00.634215
7.13,66,24.4,65.69,41,558.04,32.34,2021-10-23T12:12:00.636321
7.13,66,24.4,50.85,41,558.04,32.34,2021-10-23T12:12:01.179266
7.13,66,24.4,50.85,41,553.75,32.34,2021-10-23T12:12:01.195998
7.13,66,24.4,50.85,41,553.75,32.34,2021-10-23T12:12:01.234059
7.13,56,24.4,50.85,41,553.75,32.34,2021-10-23T12:12:01.245581
7.13,56,24.4,50.85,41,553.75,32.34,2021-10-23T12:12:01.256682
7.13,56,24.4,50.85,41,553.75,32.34,2021-10-23T12:12:01.279837
7.13,56,24.37,50.85,41,553.75,32.34,2021-10-23T12:12:01.719788
7.13,56,24.37,50.85,41,553.75,32.34,2021-10-23T12:12:01.730223
6.38,56,24.37,50.85,41,553.75,32.34,2021-10-23T12:12:01.824207
6.38,56,24.37,50.85,41,553.75,32.34,2021-10-23T12:12:01.882814
6.38,56,24.37,57.61,41,553.75,32.34,2021-10-23T12:12:02.159355
6.38,56,24.37,57.61,41,553.75,32.34,2021-10-23T12:12:02.164401
6.38,56,24.37,57.61,41,554.14,32.34,2021-10-23T12:12:02.196711
6.38,56,24.37,57.61,39,554.14,32.34,2021-10-23T12:12:02.218021
6.38,56,24.37,57.61,39,554.14,32.34,2021-10-23T12:12:02.222427
6.38,56,24.37,57.61,39,554.14,32.34,2021-10-23T12:12:02.247497
6.38,58,24.37,57.61,39,554.14,32.34,2021-10-23T12:12:02.399115
6.38,58,24.37,57.61,39,554.14,32.34,2021-10-23T12:12:02.438861
6.38,58,24.37,60.65,39,554.14,32.34,2021-10-23T12:12:02.872016
6.38,58,24.37,60.65,39,554.14,32.34,2021-10-23T12:12:02.900402
6.38,58,24.37,60.65,39,555.31,32.34,2021-10-23T12:12:02.924643
6.38,58,24.37,60.65,39,555.31,32.34,2021-10-23T12:12:02.941417
6.38,51,24.37,60.65,39,555.31,32.34,2021-10-23T12:12:03.193028
6.38,51,24.37,60.65,39,555.31,32.34,2021-10-23T12:12:03.312205
6.92,51,24.37,60.65,39,555.31,32.34,2021-10-23T12:12:03.485472
6.92,51,24.37,60.65,39,555.31,32.34,2021-10-23T12:12:03.557428
6.92,51,24.4,60.65,39,555.31,32.34,2021-10-23T12:12:03.637335
6.92,51,24.4,60.65,39,555.31,32.34,2021-10-23T12:12:03.669119
6.92,51,24.4,66.89,39,555.31,32.34,2021-10-23T12:12:03.955366
6.92,51,24.4,66.89,39,19.9,32.34,2021-10-23T12:12:03.990758
6.92,51,24.4,66.89,39,19.9,32.34,2021-10-23T12:12:04.017466
6.92,40,24.4,66.89,39,19.9,32.34,2021-10-23T12:12:04.042753
6.92,40,24.4,66.89,39,19.9,32.34,2021-10-23T12:12:04.045036
6.92,40,24.4,66.89,39,19.9,32.34,2021-10-23T12:12:04.066146
6.92,40,24.38,66.89,39,19.9,32.34,2021-10-23T12:12:04.650140
6.92,40,24.38,66.89,39,19.9,32.34,2021-10-23T12:12:04.668566
6.53,40,24.38,66.89,39,19.9,32.34,2021-10-23T12:12:05.154448
6.53,40,24.38,66.89,39,19.9,32.34,2021-10-23T12:12:05.244507
6.53,40,24.4,66.89,39,19.9,32.34,2021-10-23T12:12:05.394494
6.53,40,24.4,66.89,39,19.9,32.34,2021-10-23T12:12:05.455380
6.53,40,24.4,67.16,39,19.9,32.34,2021-10-23T12:12:05.649744
6.53,40,24.4,67.16,39,546.73,32.34,2021-10-23T12:12:05.667284
6.53,40,24.4,67.16,39,546.73,32.34,2021-10-23T12:12:05.668645
6.53,40,24.4,67.16,40,546.73,32.34,2021-10-23T12:12:05.685706
6.53,40,24.4,67.16,40,546.73,32.34,2021-10-23T12:12:05.690950
6.53,40,24.4,67.16,40,546.73,32.34,2021-10-23T12:12:05.697154
6.53,62,24.4,67.16,40,546.73,32.34,2021-10-23T12:12:05.739243
6.53,62,24.4,67.16,40,546.73,32.34,2021-10-23T12:12:05.752480
6.53,62,24.38,67.16,40,546.73,32.34,2021-10-23T12:12:06.177019
6.53,62,24.38,67.16,40,546.73,32.34,2021-10-23T12:12:06.184738
6.53,62,24.38,67.81,40,546.73,32.34,2021-10-23T12:12:06.716390
6.53,62,24.38,67.81,40,538.92,32.34,2021-10-23T12:12:06.732027
6.53,62,24.38,67.81,40,538.92,32.34,2021-10-23T12:12:06.740084
6.53,62,24.38,67.81,40,538.92,32.34,2021-10-23T12:12:06.748908
6.53,52,24.38,67.81,40,538.92,32.34,2021-10-23T12:12:06.809070
6.53,52,24.38,67.81,40,538.92,32.34,2021-10-23T12:12:06.821633
6.45,52,24.38,67.81,40,538.92,32.34,2021-10-23T12:12:06.885865
6.45,52,24.38,67.81,40,538.92,32.34,2021-10-23T12:12:06.920645
6.45,52,24.41,67.81,40,538.92,32.34,2021-10-23T12:12:07.570929
6.45,52,24.41,67.81,40,538.92,32.32,2021-10-23T12:12:07.572253
6.45,52,24.41,67.81,40,538.92,32.32,2021-10-23T12:12:07.581026
6.45,52,24.41,67.81,40,538.92,32.32,2021-10-23T12:12:07.587791
6.45,52,24.41,65.56,40,538.92,32.32,2021-10-23T12:12:07.907327
6.45,52,24.41,65.56,40,538.92,32.32,2021-10-23T12:12:07.991735
6.45,52,24.41,65.56,40,540.09,32.32,2021-10-23T12:12:08.015382
6.45,78,24.41,65.56,40,540.09,32.32,2021-10-23T12:12:08.032906
